CalBP,BP,Error
10926,9614.5,24.5
10927,9612.9,23.9
10928,9611.4,23.2
10929,9610,22.6
10930,9609,22
10931,9608.4,21.4
10932,9608.1,20.7
10933,9608,20
10934,9608,19.4
10935,9608,19
10936,9608.2,18.8
10937,9608.7,18.7
10938,9609.2,18.8
10939,9609.3,18.9
10940,9609,19
10941,9608,19.1
10942,9606.5,19.3
10943,9604.8,19.5
10944,9602.9,19.7
10945,9601,20
10946,9599.1,20.4
10947,9597,20.9
10948,9594.9,21.4
10949,9592.8,21.8
10950,9591,22
10951,9589.4,22
10952,9587.9,21.8
10953,9586.6,21.5
10954,9585.3,21.2
10955,9584,21
10956,9582.8,20.9
10957,9581.7,20.9
10958,9580.6,20.9
10959,9579.4,20.9
10960,9578,21
10961,9576.5,21.2
10962,9574.9,21.4
10963,9573.1,21.6
10964,9571.2,21.8
10965,9569,22
10966,9566.5,22.1
10967,9563.8,22.1
10968,9560.9,22.1
10969,9557.9,22.1
10970,9555,22
10971,9552,21.8
10972,9548.9,21.6
10973,9545.8,21.3
10974,9542.8,21.1
10975,9540,21
10976,9537.4,21.1
10977,9535,21.3
10978,9532.7,21.5
10979,9530.7,21.8
10980,9529,22
10981,9527.6,22.2
10982,9526.5,22.4
10983,9525.6,22.7
10984,9525.1,22.9
10985,9525,23
10986,9525.3,23.1
10987,9526.1,23.1
10988,9527.1,23.1
10989,9528.5,23.1
10990,9530,23
10991,9531.8,22.8
10992,9533.8,22.6
10993,9536,22.4
10994,9538.4,22.2
10995,9541,22
10996,9543.7,21.9
10997,9546.7,21.9
10998,9549.8,21.9
10999,9552.9,21.9
11000,9556,22
11001,9559,22.1
11002,9562.1,22.3
11003,9565.2,22.6
11004,9568.2,22.8
11005,9571,23
11006,9573.7,23.2
11007,9576.3,23.5
11008,9578.8,23.7
11009,9581,23.9
11010,9583,24
11011,9584.7,23.9
11012,9586.2,23.7
11013,9587.4,23.5
11014,9588.3,23.2
11015,9589,23
11016,9589.4,22.8
11017,9589.4,22.6
11018,9589.2,22.3
11019,9588.8,22.1
11020,9588,22
11021,9586.9,21.9
11022,9585.4,21.9
11023,9583.7,22
11024,9581.8,22
11025,9580,22
11026,9578.2,22
11027,9576.2,22
11028,9574.2,22.1
11029,9572.2,22.1
11030,9570,22
11031,9567.7,21.8
11032,9565.2,21.6
11033,9562.6,21.4
11034,9560.2,21.2
11035,9558,21
11036,9556.1,20.9
11037,9554.3,20.9
11038,9552.6,21
11039,9551.2,21
11040,9550,21
11041,9549.1,21
11042,9548.5,21
11043,9548.1,21
11044,9547.6,21
11045,9547,21
11046,9546.1,21
11047,9545,20.9
11048,9543.9,20.9
11049,9542.8,20.9
11050,9542,21
11051,9541.3,21.3
11052,9540.6,21.8
11053,9540,22.4
11054,9539.8,22.8
11055,9540,23
11056,9540.6,22.8
11057,9541.6,22.4
11058,9542.9,21.9
11059,9544.7,21.4
11060,9547,21
11061,9549.9,20.7
11062,9553.4,20.5
11063,9557.2,20.3
11064,9561.5,20.1
11065,9566,20
11066,9571,19.9
11067,9576.5,19.9
11068,9582.2,19.9
11069,9587.9,19.9
11070,9593,20
11071,9597.8,20.2
11072,9602.4,20.4
11073,9606.8,20.6
11074,9610.7,20.8
11075,9614,21
11076,9616.7,21.1
11077,9618.8,21.1
11078,9620.4,21
11079,9621.8,21
11080,9623,21
11081,9624,21
11082,9624.7,21
11083,9625.2,20.9
11084,9625.6,20.9
11085,9626,21
11086,9626.4,21.2
11087,9626.8,21.4
11088,9627.2,21.7
11089,9627.6,21.9
11090,9628,22
11091,9628.5,21.9
11092,9629,21.6
11093,9629.5,21.4
11094,9630.2,21.1
11095,9631,21
11096,9632,21.1
11097,9633.1,21.4
11098,9634.3,21.6
11099,9635.6,21.9
11100,9637,22
11101,9638.5,21.9
11102,9640.1,21.7
11103,9641.7,21.4
11104,9643.4,21.2
11105,9645,21
11106,9646.6,20.9
11107,9648.3,20.9
11108,9650,20.9
11109,9651.6,20.9
11110,9653,21
11111,9654.3,21.2
11112,9655.5,21.4
11113,9656.5,21.6
11114,9657.4,21.8
11115,9658,22
11116,9658.4,22
11117,9658.5,22
11118,9658.4,21.9
11119,9658.2,21.9
11120,9658,22
11121,9657.7,22.3
11122,9657.3,22.7
11123,9656.9,23.2
11124,9656.4,23.6
11125,9656,24
11126,9655.6,24.3
11127,9655.2,24.6
11128,9654.7,24.9
11129,9654.3,25
11130,9654,25
11131,9653.7,24.8
11132,9653.4,24.3
11133,9653.1,23.8
11134,9653,23.3
11135,9653,23
11136,9653.2,22.9
11137,9653.5,23
11138,9654,23
11139,9654.5,23.1
11140,9655,23
11141,9655.5,22.7
11142,9656.1,22.2
11143,9656.7,21.8
11144,9657.3,21.3
11145,9658,21
11146,9658.8,20.9
11147,9659.6,20.8
11148,9660.5,20.8
11149,9661.3,20.9
11150,9662,21
11151,9662.5,21.1
11152,9662.9,21.3
11153,9663.2,21.5
11154,9663.6,21.7
11155,9664,22
11156,9664.5,22.4
11157,9665.1,22.8
11158,9665.7,23.3
11159,9666.3,23.7
11160,9667,24
11161,9667.7,24.1
11162,9668.3,24.1
11163,9669,24.1
11164,9669.9,24
11165,9671,24
11166,9672.4,24
11167,9674,24
11168,9675.9,24.1
11169,9677.9,24.1
11170,9680,24
11171,9682.3,23.9
11172,9684.8,23.7
11173,9687.5,23.4
11174,9690.2,23.2
11175,9693,23
11176,9696,22.8
11177,9699.1,22.6
11178,9702.3,22.5
11179,9705.3,22.3
11180,9708,22
11181,9710.3,21.6
11182,9712.4,21.2
11183,9714.2,20.7
11184,9716.1,20.3
11185,9718,20
11186,9719.9,19.9
11187,9721.8,19.9
11188,9723.6,19.9
11189,9725.7,20
11190,9728,20
11191,9730.7,20
11192,9733.6,20
11193,9736.7,19.9
11194,9739.9,19.9
11195,9743,20
11196,9746.1,20.1
11197,9749.3,20.3
11198,9752.6,20.6
11199,9755.8,20.8
11200,9759,21
11201,9762.3,21.2
11202,9765.6,21.5
11203,9769,21.7
11204,9772.1,21.9
11205,9775,22
11206,9777.6,21.9
11207,9779.9,21.6
11208,9782.1,21.3
11209,9784.1,21
11210,9786,21
11211,9787.8,21.2
11212,9789.6,21.6
11213,9791.2,22.1
11214,9792.6,22.6
11215,9794,23
11216,9795.2,23.3
11217,9796.3,23.6
11218,9797.2,23.8
11219,9798.1,23.9
11220,9799,24
11221,9799.8,23.9
11222,9800.6,23.7
11223,9801.3,23.5
11224,9802.1,23.2
11225,9803,23
11226,9804,22.8
11227,9805,22.6
11228,9806.1,22.4
11229,9807.4,22.2
11230,9809,22
11231,9810.8,21.8
11232,9812.8,21.6
11233,9814.9,21.3
11234,9817.3,21.1
11235,9820,21
11236,9823,20.9
11237,9826.2,20.8
11238,9829.7,20.8
11239,9833.3,20.9
11240,9837,21
11241,9840.9,21.3
11242,9845,21.8
11243,9849.2,22.4
11244,9853.3,22.8
11245,9857,23
11246,9860.4,22.9
11247,9863.6,22.5
11248,9866.7,22
11249,9869.5,21.5
11250,9872,21
11251,9874.2,20.6
11252,9876.1,20.1
11253,9877.8,19.7
11254,9879.4,19.3
11255,9881,19
11256,9882.4,18.9
11257,9883.7,18.9
11258,9884.9,18.9
11259,9886.3,19
11260,9888,19
11261,9890,19
11262,9892.2,19
11263,9894.7,18.9
11264,9897.3,18.9
11265,9900,19
11266,9903,19.1
11267,9906.3,19.3
11268,9909.7,19.6
11269,9913,19.8
11270,9916,20
11271,9918.8,20.2
11272,9921.4,20.4
11273,9923.8,20.7
11274,9926,20.9
11275,9928,21
11276,9929.7,21
11277,9931.1,21
11278,9932.2,20.9
11279,9933.2,20.9
11280,9934,21
11281,9934.5,21.3
11282,9934.8,21.7
11283,9934.9,22.2
11284,9934.9,22.6
11285,9935,23
11286,9935.1,23.3
11287,9935.2,23.5
11288,9935.2,23.7
11289,9935.1,23.9
11290,9935,24
11291,9934.7,24.1
11292,9934.3,24.1
11293,9933.8,24.1
11294,9933.4,24.1
11295,9933,24
11296,9932.7,23.8
11297,9932.5,23.5
11298,9932.3,23.2
11299,9932.1,23
11300,9932,23
11301,9931.9,23.2
11302,9931.9,23.6
11303,9931.9,24.1
11304,9931.9,24.6
11305,9932,25
11306,9932.1,25.3
11307,9932.1,25.6
11308,9932.3,25.8
11309,9932.5,25.9
11310,9933,26
11311,9933.7,25.9
11312,9934.6,25.8
11313,9935.7,25.6
11314,9936.8,25.3
11315,9938,25
11316,9939.3,24.6
11317,9940.7,24.2
11318,9942.1,23.7
11319,9943.6,23.3
11320,9945,23
11321,9946.4,22.9
11322,9947.9,22.9
11323,9949.4,23
11324,9950.8,23
11325,9952,23
11326,9953,22.9
11327,9954,22.7
11328,9954.8,22.4
11329,9955.4,22.2
11330,9956,22
11331,9956.3,21.7
11332,9956.5,21.4
11333,9956.5,21.1
11334,9956.7,20.9
11335,9957,21
11336,9957.6,21.4
11337,9958.3,22
11338,9959.1,22.7
11339,9960,23.4
11340,9961,24
11341,9962,24.5
11342,9963.2,24.9
11343,9964.4,25.3
11344,9965.6,25.7
11345,9967,26
11346,9968.5,26.3
11347,9970.1,26.5
11348,9971.8,26.7
11349,9973.4,26.9
11350,9975,27
11351,9976.5,27
11352,9978,27
11353,9979.4,27
11354,9980.7,27
11355,9982,27
11356,9983.2,27.2
11357,9984.4,27.4
11358,9985.5,27.6
11359,9986.4,27.8
11360,9987,28
11361,9987.4,28.1
11362,9987.7,28.2
11363,9987.7,28.2
11364,9987.5,28.1
11365,9987,28
11366,9986.2,27.7
11367,9985,27.4
11368,9983.6,27
11369,9982,26.5
11370,9980,26
11371,9977.7,25.4
11372,9975,24.7
11373,9972,24
11374,9969,23.4
11375,9966,23
11376,9962.9,22.8
11377,9959.6,22.7
11378,9956.4,22.8
11379,9953.4,22.9
11380,9951,23
11381,9949,23.2
11382,9947.2,23.4
11383,9945.8,23.7
11384,9945,23.9
11385,9945,24
11386,9945.8,23.9
11387,9947.3,23.7
11388,9949.4,23.4
11389,9952,23.2
11390,9955,23
11391,9958.6,22.9
11392,9962.7,22.9
11393,9967.3,23
11394,9972.2,23
11395,9977,23
11396,9982,23
11397,9987.2,23
11398,9992.6,23.1
11399,9997.9,23.1
11400,10003,23
11401,10008.1,22.8
11402,10013.1,22.6
11403,10018.1,22.3
11404,10022.7,22.1
11405,10027,22
11406,10030.9,22.1
11407,10034.5,22.4
11408,10037.7,22.6
11409,10040.6,22.9
11410,10043,23
11411,10045,22.9
11412,10046.6,22.7
11413,10047.8,22.4
11414,10048.6,22.2
11415,10049,22
11416,10048.9,21.9
11417,10048.3,21.9
11418,10047.4,21.9
11419,10046.2,21.9
11420,10045,22
11421,10043.7,22.2
11422,10042.1,22.4
11423,10040.4,22.6
11424,10038.7,22.8
11425,10037,23
11426,10035.4,23.1
11427,10033.7,23.1
11428,10032,23.1
11429,10030.4,23.1
11430,10029,23
11431,10027.8,22.8
11432,10026.7,22.6
11433,10025.7,22.4
11434,10024.8,22.2
11435,10024,22
11436,10023.3,22
11437,10022.7,22
11438,10022.2,22
11439,10021.6,22
11440,10021,22
11441,10020.3,21.8
11442,10019.6,21.6
11443,10018.8,21.4
11444,10017.9,21.2
11445,10017,21
11446,10015.9,20.9
11447,10014.6,20.8
11448,10013.4,20.8
11449,10012.1,20.9
11450,10011,21
11451,10010,21.3
11452,10009,21.8
11453,10008.1,22.2
11454,10007.4,22.7
11455,10007,23
11456,10006.8,23.1
11457,10006.9,23.2
11458,10007.2,23.2
11459,10007.6,23.1
11460,10008,23
11461,10008.4,22.8
11462,10009,22.6
11463,10009.6,22.4
11464,10010.2,22.2
11465,10011,22
11466,10011.9,21.9
11467,10013,21.9
11468,10014.1,22
11469,10015.2,22
11470,10016,22
11471,10016.6,22
11472,10017.1,22
11473,10017.4,21.9
11474,10017.7,21.9
11475,10018,22
11476,10018.3,22.1
11477,10018.6,22.3
11478,10018.8,22.6
11479,10018.9,22.8
11480,10019,23
11481,10018.9,23.2
11482,10018.7,23.5
11483,10018.4,23.7
11484,10018.2,23.9
11485,10018,24
11486,10017.9,23.9
11487,10017.8,23.7
11488,10017.7,23.5
11489,10017.8,23.2
11490,10018,23
11491,10018.3,22.8
11492,10018.7,22.6
11493,10019.2,22.3
11494,10020,22.1
11495,10021,22
11496,10022.3,22
11497,10023.9,22
11498,10025.8,22
11499,10027.8,22
11500,10030,22
11501,10032.5,21.8
11502,10035.3,21.6
11503,10038.2,21.4
11504,10041.2,21.2
11505,10044,21
11506,10046.8,20.9
11507,10049.7,20.9
11508,10052.4,20.9
11509,10054.9,20.9
11510,10057,21
11511,10058.7,21.2
11512,10060.1,21.4
11513,10061.1,21.6
11514,10061.8,21.8
11515,10062,22
11516,10061.7,22.1
11517,10061,22.1
11518,10059.9,22
11519,10058.5,22
11520,10057,22
11521,10055.2,22
11522,10053,22
11523,10050.6,22
11524,10048.2,22
11525,10046,22
11526,10043.8,22
11527,10041.6,22
11528,10039.5,22.1
11529,10037.6,22.1
11530,10036,22
11531,10034.7,21.8
11532,10033.7,21.6
11533,10033,21.4
11534,10032.4,21.2
11535,10032,21
11536,10031.9,20.9
11537,10032,20.8
11538,10032.3,20.8
11539,10032.7,20.9
11540,10033,21
11541,10033.4,21.3
11542,10034,21.8
11543,10034.5,22.3
11544,10034.9,22.8
11545,10035,23
11546,10034.7,23
11547,10034.2,22.8
11548,10033.5,22.5
11549,10032.7,22.2
11550,10032,22
11551,10031.2,21.8
11552,10030.4,21.5
11553,10029.6,21.3
11554,10028.8,21.1
11555,10028,21
11556,10027.3,21.1
11557,10026.5,21.3
11558,10025.9,21.6
11559,10025.3,21.8
11560,10025,22
11561,10024.9,22
11562,10025.1,22
11563,10025.4,22
11564,10025.7,22
11565,10026,22
11566,10026.2,22.2
11567,10026.5,22.4
11568,10026.8,22.7
11569,10027,22.9
11570,10027,23
11571,10026.9,22.9
11572,10026.6,22.6
11573,10026.2,22.3
11574,10025.7,22
11575,10025,22
11576,10024.1,22.2
11577,10022.9,22.7
11578,10021.6,23.2
11579,10020.3,23.7
11580,10019,24
11581,10017.8,24.1
11582,10016.5,24.1
11583,10015.2,24.1
11584,10014,24
11585,10013,24
11586,10012.1,24
11587,10011.4,24
11588,10010.8,23.9
11589,10010.3,23.9
11590,10010,24
11591,10009.8,24.2
11592,10009.8,24.4
11593,10010,24.7
11594,10010.4,24.9
11595,10011,25
11596,10012,24.9
11597,10013.2,24.7
11598,10014.6,24.4
11599,10016.2,24.2
11600,10018,24
11601,10019.9,23.9
11602,10022.1,23.9
11603,10024.3,23.9
11604,10026.7,23.9
11605,10029,24
11606,10031.3,24.2
11607,10033.7,24.4
11608,10036.2,24.7
11609,10038.6,24.9
11610,10041,25
11611,10043.5,24.9
11612,10046,24.7
11613,10048.5,24.5
11614,10050.9,24.2
11615,10053,24
11616,10054.9,23.8
11617,10056.7,23.6
11618,10058.3,23.3
11619,10059.7,23.1
11620,10061,23
11621,10062.1,22.9
11622,10063.1,22.9
11623,10063.9,23
11624,10064.5,23
11625,10065,23
11626,10065.3,23
11627,10065.4,23
11628,10065.3,23.1
11629,10065.2,23.1
11630,10065,23
11631,10064.7,22.9
11632,10064.2,22.7
11633,10063.7,22.4
11634,10063.2,22.2
11635,10063,22
11636,10062.9,21.8
11637,10062.8,21.5
11638,10063,21.3
11639,10063.3,21.1
11640,10064,21
11641,10065.1,21.1
11642,10066.5,21.3
11643,10068.1,21.6
11644,10070,21.8
11645,10072,22
11646,10074.3,22.1
11647,10076.9,22.1
11648,10079.6,22
11649,10082.4,22
11650,10085,22
11651,10087.7,22
11652,10090.4,22
11653,10093.1,21.9
11654,10095.4,21.9
11655,10097,22
11656,10098,22.2
11657,10098.5,22.4
11658,10098.5,22.7
11659,10098,22.9
11660,10097,23
11661,10095.3,22.9
11662,10093,22.7
11663,10090.3,22.4
11664,10087.2,22.2
11665,10084,22
11666,10080.5,21.9
11667,10076.6,21.9
11668,10072.6,21.9
11669,10068.6,21.9
11670,10065,22
11671,10061.6,22.2
11672,10058.1,22.4
11673,10054.9,22.6
11674,10052.2,22.8
11675,10050,23
11676,10048.5,23.1
11677,10047.5,23.2
11678,10046.9,23.2
11679,10046.8,23.1
11680,10047,23
11681,10047.7,22.7
11682,10048.8,22.2
11683,10050.3,21.8
11684,10052.1,21.3
11685,10054,21
11686,10056.2,20.8
11687,10058.9,20.8
11688,10061.7,20.8
11689,10064.4,20.8
11690,10067,21
11691,10069.4,21.3
11692,10071.7,21.7
11693,10073.9,22.1
11694,10076,22.6
11695,10078,23
11696,10079.9,23.4
11697,10081.6,23.9
11698,10083.2,24.3
11699,10084.7,24.7
11700,10086,25
11701,10087.1,25.1
11702,10088,25.2
11703,10088.8,25.2
11704,10089.5,25.1
11705,10090,25
11706,10090.4,24.9
11707,10090.7,24.7
11708,10090.8,24.4
11709,10090.9,24.2
11710,10091,24
11711,10091.1,23.8
11712,10091.1,23.6
11713,10091.1,23.4
11714,10091.1,23.2
11715,10091,23
11716,10090.8,22.8
11717,10090.6,22.6
11718,10090.4,22.3
11719,10090.2,22.1
11720,10090,22
11721,10089.9,21.9
11722,10089.9,21.9
11723,10089.9,21.9
11724,10089.9,21.9
11725,10090,22
11726,10090.1,22.2
11727,10090.2,22.4
11728,10090.4,22.6
11729,10090.7,22.8
11730,10091,23
11731,10091.4,23.1
11732,10091.9,23.1
11733,10092.4,23
11734,10093.1,23
11735,10094,23
11736,10095.1,23
11737,10096.4,23
11738,10097.9,23.1
11739,10099.4,23.1
11740,10101,23
11741,10102.6,22.8
11742,10104.4,22.6
11743,10106.2,22.4
11744,10108,22.2
11745,10110,22
11746,10112.1,21.9
11747,10114.3,21.9
11748,10116.6,21.9
11749,10118.8,21.9
11750,10121,22
11751,10123.1,22.1
11752,10125.1,22.3
11753,10127.1,22.6
11754,10129.1,22.8
11755,10131,23
11756,10132.9,23.2
11757,10134.8,23.4
11758,10136.6,23.6
11759,10138.3,23.8
11760,10140,24
11761,10141.6,24.2
11762,10143.2,24.4
11763,10144.7,24.6
11764,10146,24.8
11765,10147,25
11766,10147.8,25.2
11767,10148.4,25.5
11768,10148.7,25.7
11769,10148.9,25.9
11770,10149,26
11771,10148.9,25.9
11772,10148.7,25.7
11773,10148.3,25.5
11774,10147.7,25.2
11775,10147,25
11776,10146.1,24.8
11777,10145,24.6
11778,10143.7,24.4
11779,10142.4,24.2
11780,10141,24
11781,10139.5,23.8
11782,10137.9,23.6
11783,10136.3,23.4
11784,10134.6,23.2
11785,10133,23
11786,10131.4,22.8
11787,10129.7,22.6
11788,10128,22.3
11789,10126.4,22.1
11790,10125,22
11791,10123.7,21.9
11792,10122.6,21.9
11793,10121.6,22
11794,10120.7,22
11795,10120,22
11796,10119.4,22
11797,10119,22
11798,10118.8,22.1
11799,10118.8,22.1
11800,10119,22
11801,10119.5,21.9
11802,10120.2,21.7
11803,10121.2,21.5
11804,10122.5,21.3
11805,10124,21
11806,10125.9,20.6
11807,10128.2,20.1
11808,10130.7,19.6
11809,10133.4,19.2
11810,10136,19
11811,10138.6,19
11812,10141.3,19.2
11813,10144.1,19.5
11814,10147,19.8
11815,10150,20
11816,10153.2,20.2
11817,10156.7,20.3
11818,10160.2,20.5
11819,10163.7,20.7
11820,10167,21
11821,10170.2,21.5
11822,10173.2,22.1
11823,10176.2,22.8
11824,10179.2,23.4
11825,10182,24
11826,10184.8,24.5
11827,10187.6,24.9
11828,10190.3,25.3
11829,10192.8,25.7
11830,10195,26
11831,10196.8,26.3
11832,10198.4,26.6
11833,10199.7,26.8
11834,10200.9,26.9
11835,10202,27
11836,10203.1,26.9
11837,10204,26.7
11838,10204.8,26.5
11839,10205.5,26.2
11840,10206,26
11841,10206.3,25.8
11842,10206.4,25.6
11843,10206.3,25.4
11844,10206.2,25.2
11845,10206,25
11846,10205.7,24.8
11847,10205.4,24.6
11848,10205,24.3
11849,10204.5,24.1
11850,10204,24
11851,10203.4,24
11852,10202.8,24
11853,10202.2,24
11854,10201.6,24
11855,10201,24
11856,10200.5,23.9
11857,10200.1,23.7
11858,10199.8,23.4
11859,10199.4,23.2
11860,10199,23
11861,10198.6,22.8
11862,10198.1,22.6
11863,10197.6,22.4
11864,10197.2,22.2
11865,10197,22
11866,10197,21.8
11867,10197,21.6
11868,10197.2,21.4
11869,10197.6,21.2
11870,10198,21
11871,10198.6,20.8
11872,10199.2,20.5
11873,10200,20.3
11874,10201,20.1
11875,10202,20
11876,10203.1,20.1
11877,10204.4,20.4
11878,10205.8,20.7
11879,10207.3,21
11880,10209,21
11881,10211,20.7
11882,10213.2,20.3
11883,10215.6,19.7
11884,10217.9,19.3
11885,10220,19
11886,10222.1,19
11887,10224.2,19.3
11888,10226.2,19.6
11889,10227.9,19.9
11890,10229,20
11891,10229.5,19.9
11892,10229.6,19.6
11893,10229.2,19.4
11894,10228.7,19.1
11895,10228,19
11896,10227.1,19.1
11897,10225.9,19.3
11898,10224.6,19.6
11899,10223.2,19.8
11900,10222,20
11901,10220.9,20.1
11902,10219.9,20.1
11903,10218.9,20
11904,10217.9,20
11905,10217,20
11906,10216.1,20
11907,10215.3,20
11908,10214.6,20
11909,10213.8,20
11910,10213,20
11911,10212.2,20
11912,10211.4,20
11913,10210.5,20
11914,10209.7,20
11915,10209,20
11916,10208.3,20
11917,10207.5,20
11918,10206.9,20
11919,10206.3,20
11920,10206,20
11921,10205.8,20
11922,10205.8,20
11923,10205.9,20
11924,10206.3,20
11925,10207,20
11926,10208,20
11927,10209.3,20
11928,10210.9,20.1
11929,10212.8,20.1
11930,10215,20
11931,10217.6,19.8
11932,10220.6,19.6
11933,10223.9,19.4
11934,10227.4,19.2
11935,10231,19
11936,10234.8,18.9
11937,10238.8,18.9
11938,10242.9,19
11939,10247,19
11940,10251,19
11941,10255,19
11942,10259.1,19
11943,10263,19
11944,10266.7,19
11945,10270,19
11946,10272.9,19
11947,10275.4,19
11948,10277.6,19
11949,10279.5,19
11950,10281,19
11951,10282.1,19
11952,10282.8,19
11953,10283.2,19
11954,10283.3,19
11955,10283,19
11956,10282.2,19
11957,10280.9,19
11958,10279.4,19.1
11959,10277.9,19.1
11960,10277,19
11961,10276.5,18.8
11962,10276.2,18.6
11963,10276.1,18.4
11964,10276.4,18.2
11965,10277,18
11966,10278.1,17.9
11967,10279.6,17.9
11968,10281.3,18
11969,10283.2,18
11970,10285,18
11971,10286.8,18
11972,10288.9,18
11973,10290.9,18
11974,10292.6,18
11975,10294,18
11976,10295,18
11977,10295.7,18
11978,10296.2,18
11979,10296.3,18
11980,10296,18
11981,10295.1,18
11982,10293.5,18
11983,10291.7,18
11984,10290.1,18
11985,10289,18
11986,10288.5,18
11987,10288.3,18
11988,10288.3,18
11989,10288.6,18
11990,10289,18
11991,10289.6,18
11992,10290.3,18
11993,10291.3,18
11994,10292.5,18
11995,10294,18
11996,10295.9,18
11997,10298.2,18
11998,10300.7,18
11999,10303.4,18
12000,10306,18
12001,10308.9,18
12002,10312,18
12003,10315.2,18
12004,10317.9,18
12005,10320,18
12006,10321.3,18
12007,10322,18
12008,10322.2,18
12009,10322.2,18
12010,10322,18
12011,10321.6,18
12012,10320.7,18
12013,10319.7,18
12014,10318.8,18
12015,10318,18
12016,10317.4,18
12017,10316.9,18
12018,10316.5,18
12019,10316.2,18
12020,10316,18
12021,10316.1,18
12022,10316.5,18
12023,10316.9,18
12024,10317.1,18
12025,10317,18
12026,10316.3,18
12027,10315.3,18
12028,10314.1,18
12029,10312.9,18
12030,10312,18
12031,10311.3,18
12032,10310.6,18
12033,10310.1,18
12034,10309.8,18
12035,10310,18
12036,10310.6,18
12037,10311.6,18
12038,10312.9,18
12039,10314.4,18
12040,10316,18
12041,10318,18
12042,10320.4,18
12043,10322.9,18
12044,10325.2,18
12045,10327,18
12046,10328.1,18
12047,10328.9,18
12048,10329.3,18
12049,10329.7,18
12050,10330,18
12051,10330.2,18
12052,10330.2,18
12053,10330.2,18
12054,10330.4,18
12055,10331,18
12056,10332.2,18
12057,10333.9,18
12058,10335.8,18
12059,10337.6,18
12060,10339,18
12061,10340,18
12062,10340.9,18
12063,10341.5,18
12064,10341.9,18
12065,10342,18
12066,10341.6,18
12067,10340.7,18
12068,10339.6,18
12069,10338.7,18
12070,10338,18
12071,10337.7,18
12072,10337.6,18
12073,10337.6,18
12074,10337.7,18
12075,10338,18
12076,10338.5,18
12077,10339.4,18
12078,10340.2,18
12079,10340.9,18
12080,10341,18
12081,10340.6,18
12082,10339.7,18
12083,10338.6,18
12084,10337.3,18
12085,10336,18
12086,10334.4,18
12087,10332.4,18
12088,10330.4,18
12089,10328.8,18
12090,10328,18
12091,10328,18
12092,10328.6,18
12093,10329.7,18
12094,10331.2,18
12095,10333,18
12096,10335.3,18
12097,10338,18
12098,10341.1,18
12099,10344.5,18
12100,10348,18
12101,10352,18
12102,10356.5,18
12103,10361.2,18
12104,10365.5,18
12105,10369,18
12106,10371.8,18
12107,10374.2,18
12108,10376.1,18
12109,10377.4,18
12110,10378,18
12111,10377.7,18
12112,10376.5,18
12113,10374.9,18
12114,10372.9,18
12115,10371,18
12116,10369,18
12117,10366.6,18
12118,10364.2,18
12119,10361.9,18
12120,10360,18
12121,10358.5,18
12122,10357.3,18
12123,10356.4,18
12124,10355.6,18
12125,10355,18
12126,10354.7,18
12127,10354.7,18
12128,10354.9,18
12129,10355,18
12130,10355,18
12131,10354.7,18
12132,10354.2,18
12133,10353.6,18
12134,10353.2,18
12135,10353,18
12136,10353.1,18
12137,10353.4,18
12138,10353.9,18
12139,10354.4,18
12140,10355,18
12141,10355.7,18
12142,10356.6,18
12143,10357.4,18
12144,10358.3,18
12145,10359,18
12146,10359.6,18
12147,10360.3,18
12148,10360.8,18
12149,10361.1,18
12150,10361,18
12151,10360.4,18
12152,10359.5,18
12153,10358.3,18
12154,10357.1,18
12155,10356,18
12156,10354.9,18
12157,10353.6,18
12158,10352.4,18
12159,10351.5,18
12160,10351,18
12161,10351,18
12162,10351.3,18
12163,10351.9,18
12164,10352.8,18
12165,10354,18
12166,10355.6,18
12167,10357.5,18
12168,10359.7,18.1
12169,10362,18.1
12170,10364,18
12171,10365.9,17.8
12172,10367.9,17.6
12173,10369.7,17.4
12174,10371.5,17.2
12175,10373,17
12176,10374.4,16.9
12177,10375.7,16.9
12178,10376.8,16.9
12179,10377.6,16.9
12180,10378,17
12181,10377.7,17.2
12182,10376.9,17.4
12183,10375.7,17.6
12184,10374.7,17.8
12185,10374,18
12186,10373.5,18.1
12187,10372.9,18.1
12188,10372.7,18
12189,10372.9,18
12190,10374,18
12191,10376.2,18
12192,10379.3,18
12193,10382.9,18
12194,10386.6,18
12195,10390,18
12196,10393.2,18
12197,10396.6,18
12198,10399.8,18
12199,10402.7,18
12200,10405,18
12201,10406.6,18
12202,10407.5,18
12203,10408.2,18
12204,10408.9,18
12205,10410,18
12206,10411.7,18
12207,10413.7,18
12208,10415.9,18
12209,10417.7,18
12210,10419,18
12211,10419.8,18
12212,10420.3,18
12213,10420.4,18
12214,10420,18
12215,10419,18
12216,10417,18
12217,10414.2,18
12218,10411,18
12219,10407.8,18
12220,10405,18
12221,10402.8,18
12222,10400.8,18
12223,10398.9,18
12224,10397,18
12225,10395,18
12226,10392.9,18
12227,10390.7,18
12228,10388.4,18
12229,10386.2,18
12230,10384,18
12231,10381.8,18
12232,10379.6,18
12233,10377.3,18
12234,10375.1,18
12235,10373,18
12236,10370.9,18
12237,10368.7,18
12238,10366.7,18
12239,10364.7,18
12240,10363,18
12241,10361.3,18
12242,10359.6,18
12243,10358.1,18
12244,10357.2,18
12245,10357,18
12246,10357.7,18
12247,10359.2,18
12248,10361.2,18
12249,10363.6,18
12250,10366,18
12251,10368.8,18
12252,10372.1,18
12253,10375.6,18
12254,10378.7,18
