target_year,curve_uncert,offset_14c_age,measurement_error,offset_magnitude,accuracy_68,accuracy_95,precision_68,precision_95,off_target_68,off_target_95
9272,25.4,8257.055922,18.26552264,-11.13833669,1,1,119,216,NA,NA
9272,25.4,8292.521153,8.778540172,43.90441799,0,1,85,194,5,NA
9273,25.2,8306.292183,10.0599531,42.02687007,0,1,84,166,14,NA
9275,25,8200.414831,28.72593359,-25.24693953,0,1,143,249,15,NA
9275,25,8249.685176,34.51465024,-13.22902881,1,1,158,292,NA,NA
9275,25,8257.509977,28.3758853,24.1033386,1,1,138,262,NA,NA
9275,25,8282.539419,31.94319846,22.70413549,1,1,145,275,NA,NA
9276,25.1,8301.172642,15.75945728,5.511883786,0,1,89,201,6,NA
9280,26,8245.574856,34.72423495,-20.50349656,1,1,154,299,NA,NA
9281,25.9,8253.729592,21.47466208,-10.30355059,1,1,123,229,NA,NA
9282,25.8,8298.853876,20.56578894,46.47384835,1,1,107,223,NA,NA
9284,25.3,8269.45453,24.6560741,32.29670152,1,1,148,250,NA,NA
9285,25,8281.781877,17.06230028,-24.65530897,1,1,109,227,NA,NA
9287,24.1,8399.790762,32.93044429,35.04931882,0,0,74,180,43,18
9287,24.1,8249.72464,32.36354307,-47.78219308,1,1,147,288,NA,NA
9287,24.1,8309.264415,12.86775481,27.38965042,0,1,84,172,2,NA
9288,23.6,8304.355038,31.46675097,2.297827043,1,1,126,261,NA,NA
9290,23,8246.405446,9.054760938,-33.19384379,0,1,102,170,11,NA
9292,23.2,8312.209434,10.74579659,0.720394775,1,1,86,157,NA,NA
9294,23.8,8292.451859,17.32950153,-4.183956236,1,1,104,225,NA,NA
9295,24,8319.741382,28.48005734,-0.840064511,1,1,114,223,NA,NA
9295,24,8228.775442,34.74282558,-32.39918014,0,1,149,294,19,NA
9299,24.9,8308.984034,13.71595232,21.22907822,1,1,84,175,NA,NA
9302,24.6,8351.36443,21.4823609,1.558169536,0,1,87,165,9,NA
9302,24.6,8351.706923,21.83570522,20.33727057,0,1,89,166,9,NA
9303,24.4,8301.923533,26.20833206,-36.78173702,1,1,115,240,NA,NA
9306,24.1,8274.344674,24.05696393,-32.09428475,1,1,131,245,NA,NA
9306,24.1,8233.180393,33.352302,-25.46752663,0,1,145,286,31,NA
9308,24.4,8363.035727,30.40430913,6.941575371,0,1,95,178,9,NA
9309,24.7,8295.8520810000009,21.34301676,-19.57949304,1,1,106,231,NA,NA
9310,25,8267.286308,29.56021914,-34.61946305,0,1,149,268,4,NA
9310,25,8282.661381,20.08680168,-17.20806004,1,1,116,241,NA,NA
9310,25,8308.115823,10.51106095,3.757882747,1,1,81,158,NA,NA
9312,25.8,8324.253094,14.48592131,-16.96178238,1,1,92,150,NA,NA
9314,26.6,8353.762711,32.92743777,-11.36051659,1,1,108,185,NA,NA
9315,27,8356.290919,8.334849484,32.36546905,0,1,65,138,5,NA
9317,27.6,8285.65615,26.59350156,-42.70796259,1,1,133,259,NA,NA
9317,27.6,8305.655191,33.64740331,13.50662261,1,1,132,271,NA,NA
9319,28,8304.104357,23.11078157,-15.21274692,1,1,106,222,NA,NA
9321,27.8,8334.115139,34.28943573,-9.890260478,1,1,114,215,NA,NA
9323,26.9,8325.893578,31.51834913,-8.962624753,1,1,111,222,NA,NA
9323,26.9,8300.477967,17.00828765,-22.93655826,0,1,91,205,2,NA
9324,26.4,8398.135253,32.06110165,44.21071711,0,1,73,175,6,NA
9325,26,8391.025768,26.09889521,7.670855219,0,1,66,148,6,NA
9329,24.3,8330.687536,8.431384076,-14.08276393,1,1,80,140,NA,NA
9329,24.3,8360.176588,15.52247695,19.99530937,1,1,71,154,NA,NA
9330,24,8404.908888,11.70563147,43.18396703,0,1,35,89,105,NA
9332,23.5,8321.524292,9.126927729,-28.74489638,0,1,90,142,4,NA
9333,23.4,8365.818709,25.10164725,35.44614767,1,1,85,165,NA,NA
9333,23.4,8305.360095,33.94574958,-13.00716596,0,1,134,273,1,NA
9334,23.2,8423.799744,31.13732353,39.28099747,0,1,57,141,96,NA
9335,23,8326.567115,25.04050231,-26.67515005,1,1,107,186,NA,NA
9335,23,8335.213864,24.53968188,-10.92848207,1,1,101,175,NA,NA
9335,23,8439.138424,32.58990134,43.9268512,0,1,66,118,106,NA
9335,23,8325.850967,12.56726386,-28.61068968,0,1,91,146,4,NA
9336,22.8,8334.79622,8.174824181,-25.26935157,1,1,81,140,NA,NA
9336,22.8,8394.413781,22.88681666,3.488875087,1,1,58,130,NA,NA
9336,22.8,8366.54396,26.85137072,28.58824835,1,1,88,169,NA,NA
9339,22.1,8300.004508,32.78076922,-15.87233278,0,1,134,269,7,NA
9339,22.1,8424.867789,24.21421355,37.87406997,0,1,49,116,96,NA
9341,22.1,8399.210568,28.84623069,40.60507419,0,1,64,164,2,NA
9345,23,8339.121585,12.69481542,-2.701600757,1,1,81,149,NA,NA
9346,23.4,8336.181329,16.04719161,-8.332504029,1,1,83,155,NA,NA
9346,23.4,8315.4954,22.19667842,-38.64883452,0,1,99,192,2,NA
9347,23.9,8275.030511,22.80201121,-37.78735884,0,0,131,243,16,2
9351,24.8,8336.609926,31.19371566,-34.5108255,1,1,105,199,NA,NA
9352,24.4,8344.508165,22.55594469,-19.09251604,1,1,90,165,NA,NA
9353,23.8,8375.381332,10.60004881,42.9415599,0,1,61,113,8,NA
9356,22.9,8360.281313,30.98540441,45.43150358,1,1,97,179,NA,NA
9358,23,8261.977369,28.94541606,-26.9572034,0,1,142,264,27,NA
9359,23.1,8297.096771,17.36434098,-10.00600059,1,1,94,216,NA,NA
9364,21.3,8272.452967,20.40593217,-34.22590361,0,1,131,235,1,NA
9366,20.8,8326.16905,22.92087324,-0.64702665,1,1,107,180,NA,NA
9366,20.8,8287.522241,25.31936226,-13.76239974,1,1,123,255,NA,NA
9366,20.8,8291.356666,19.33257638,16.93035355,1,1,110,235,NA,NA
9367,20.8,8314.598713,8.88886537,13.23738692,1,1,90,149,NA,NA
9368,20.8,8282.613767,31.8104207,-31.01439101,1,1,144,275,NA,NA
9370,21,8254.139671,18.24126473,-48.66768115,0,1,113,216,83,NA
9370,21,8340.993319,11.5208451,31.28660519,0,1,78,147,7,NA
9371,21.3,8350.239242,24.87992999,33.70950187,0,1,97,170,6,NA
9371,21.3,8283.810206,19.10693935,-17.02339898,1,1,110,234,NA,NA
9372,21.7,8296.302435,9.53082486,-17.10583456,1,1,82,195,NA,NA
9377,23.5,8242.818295,29.01059949,-44.65829309,0,1,134,265,97,NA
9377,23.5,8244.186458,32.70384574,-39.12149514,0,1,146,290,93,NA
9377,23.5,8291.966409,9.947764587,-18.91279649,1,1,87,200,NA,NA
9378,23.7,8257.737397,28.50306548,-40.86289017,0,1,139,263,84,NA
9379,23.9,8325.808665,30.30802342,-0.085290126,1,1,111,212,NA,NA
9379,23.9,8296.66942,9.628667413,-21.17279593,1,1,82,194,NA,NA
9379,23.9,8325.082946,12.85253179,23.24992374,1,1,92,148,NA,NA
9379,23.9,8234.646006,21.84470885,-47.45095307,0,0,125,223,105,7
9380,24,8243.971166,16.01612453,-44.41170876,0,0,107,198,102,3
9385,24,8329.838305,29.3003496,9.323647921,0,1,110,209,1,NA
9387,24.8,8308.755128,12.41497183,12.42040049,1,1,84,170,NA,NA
9388,25.2,8315.828396,33.05213304,38.93045892,1,1,123,252,NA,NA
9389,25.7,8322.362595,24.78035794,7.12909787,0,1,107,198,1,NA
9390,26,8317.612836,13.18315421,10.95050613,0,1,85,154,2,NA
9391,26.2,8266.764525,34.98261258,-19.06272557,1,1,172,292,NA,NA
9391,26.2,8298.175391,18.70639615,-30.49883991,1,1,97,217,NA,NA
9393,26.3,8275.225688,8.980638339,-27.28734135,1,1,109,208,NA,NA
9393,26.3,8271.71101,15.88268843,-23.68387256,1,1,127,226,NA,NA
9394,26.2,8322.7626079999991,12.60030274,29.95233575,0,1,87,148,3,NA
9397,24.9,8329.752308,17.03867375,25.62279217,0,1,97,155,2,NA
9397,24.9,8346.258105,20.87349449,12.84741492,0,1,90,163,3,NA
9397,24.9,8249.847786,21.03348882,-22.94695671,0,1,124,226,113,NA
9505,22,8505.066286,16.21109594,-4.455101467,1,1,30,53,NA,NA
9509,22.8,8533.358662,21.77878275,35.84030448,1,1,31,55,NA,NA
9510,23,8464.790653,22.84584115,-34.70039195,1,1,42,80,NA,NA
9510,23,8543.84761,22.84427745,40.54044995,0,1,26,58,4,NA
9510,23,8518.821185,11.6869342,41.13089032,1,1,28,52,NA,NA
9511,23.1,8471.952062,10.77656167,-19.76184931,1,1,34,60,NA,NA
9512,23.1,8501.974467,16.31442776,26.62266507,1,1,31,54,NA,NA
9515,23,8557.932739,28.48193433,28.76624917,0,1,29,62,9,NA
9516,22.8,8479.858235,14.04853713,-0.434496556,1,1,32,56,NA,NA
9516,22.8,8467.284385,31.14084137,-0.153956609,1,1,47,92,NA,NA
9516,22.8,8466.689604,10.33293165,14.87471124,1,1,36,63,NA,NA
9517,22.6,8517.948852,11.14460059,31.8814263,0,1,27,51,7,NA
9518,22.4,8521.370272,23.4603633,35.37624555,0,1,29,57,7,NA
9519,22.2,8403.465044,23.54692458,-46.15327872,0,1,49,133,43,NA
9519,22.2,8437.475683,17.70055501,-36.32152611,1,1,43,97,NA,NA
9520,22,8396.661761,28.11275191,-39.3062999,0,1,63,160,43,NA
9521,21.9,8521.954882,31.23257909,34.26547225,0,1,35,60,2,NA
9522,21.9,8518.15474,20.3002828,43.88918658,0,1,28,55,3,NA
9525,22,8549.012999,31.95128728,33.48034439,1,1,35,61,NA,NA
9525,22,8508.238791,11.65131526,-2.289403859,1,1,28,50,NA,NA
9526,22,8488.715005,24.73428489,-9.379141522,1,1,40,65,NA,NA
9527,22,8511.199929,10.8635282,10.28475515,1,1,28,50,NA,NA
9528,22.1,8538.176414,10.00734291,36.40420795,1,1,24,46,NA,NA
9528,22.1,8514.066885,33.33410844,1.843847893,1,1,37,65,NA,NA
9530,22,8543.057537,20.48153934,11.46701621,1,1,26,58,NA,NA
9530,22,8493.300662,9.483408809,-30.28715854,0,1,36,51,1,NA
9530,22,8564.915669,28.56170585,38.16259743,1,1,20,63,NA,NA
9533,21.4,8569.397587,27.75176737,-13.70868455,1,1,16,66,NA,NA
9536,20.9,8570.094227,13.74619977,26.01943333,1,1,9,27,NA,NA
9536,20.9,8537.45376,21.19526169,-42.26233326,1,1,31,56,NA,NA
9537,20.9,8608.283045,15.34954884,44.11484238,0,1,11,53,1,NA
9537,20.9,8564.124654,8.18817456,7.037490141,1,1,7,22,NA,NA
9537,20.9,8556.44936,12.67603913,-11.90936402,1,1,12,39,NA,NA
9538,20.9,8535.279072,23.39618165,-24.94179653,1,1,32,57,NA,NA
9539,20.9,8541.252644,29.00192554,7.236900879,1,1,33,60,NA,NA
9540,21,8619.371743,13.53008549,11.3754499,1,1,15,85,NA,NA
9541,21.2,8627.882587,20.3427358,22.10295771,1,1,43,132,NA,NA
9542,21.4,8505.370021,29.24587749,-48.22015574,0,0,45,64,9,3
9543,21.6,8591.493511,19.97376294,-20.36614062,1,1,11,44,NA,NA
9543,21.6,8552.661215,29.20455573,-8.719433448,1,1,30,60,NA,NA
9545,22,8633.451981,18.62997377,-24.56076159,1,1,48,136,NA,NA
9547,22.1,8674.294334,11.82338455,31.55990294,0,1,86,131,2,NA
9548,22,8675.077457,26.90395188,32.86457832,0,1,89,142,1,NA
9548,22,8605.452144,21.89977554,-36.7988219,1,1,16,92,NA,NA
9549,22,8672.709685,24.51141871,33.19202503,1,1,88,140,NA,NA
9550,22,8675.011357,17.9607809,12.14108746,1,1,87,134,NA,NA
9550,22,8651.050266,8.74942012,-9.115668386,1,1,52,133,NA,NA
9551,22,8600.550914,22.95706859,-47.7184481,0,1,15,94,1,NA
9551,22,8704.84935,17.2761171,21.09436854,0,1,95,151,7,NA
9554,22.1,8652.823488,10.97342921,-1.620595716,1,1,63,133,NA,NA
9557,21.6,8756.860464,30.54070599,24.65469891,0,0,176,307,118,2
9557,21.6,8640.506984,10.45697055,-29.47911017,1,1,40,128,NA,NA
9557,21.6,8688.385127,26.33637636,18.35893823,1,1,100,154,NA,NA
9561,20.9,8760.566935,17.74961967,46.35351158,0,0,118,258,125,47
9562,20.9,8678.12437,32.45989279,-24.19619709,1,1,101,161,NA,NA
9564,21,8734.22638,21.35030719,48.74501566,1,1,145,265,NA,NA
9565,21,8736.420056,12.35050197,47.20694018,0,1,111,240,42,NA
9566,21,8682.820204,21.76318352,-25.05434831,1,1,98,138,NA,NA
9566,21,8724.057725,24.275747,-1.748730312,1,1,127,248,NA,NA
9566,21,8743.709097,18.93329698,-3.469049488,0,1,141,290,42,NA
9570,21,8650.780266,25.58318786,-37.50459368,1,1,78,138,NA,NA
9571,21.3,8707.577019,31.07459411,18.13800761,1,1,119,230,NA,NA
9571,21.3,8731.392947,25.48055652,43.84020476,1,1,148,278,NA,NA
9573,22.2,8622.065799,18.87772225,-23.4462644,0,1,30,115,8,NA
9576,23.1,8710.137287,23.70975195,36.94529771,0,1,106,195,2,NA
9578,23.1,8630.10723,26.47331347,-36.12850471,1,1,67,142,NA,NA
9579,23,8696.871516,20.38570241,-7.280171872,0,1,96,146,1,NA
9579,23,8638.179129,14.12654861,-45.83539041,1,1,46,127,NA,NA
9583,23,8599.523603,17.85053395,-40.27528476,0,1,11,46,35,NA
9583,23,8671.945803,34.12098007,27.45563211,1,1,102,160,NA,NA
9585,23,8698.694891,9.73827516,17.95779392,0,1,91,134,10,NA
9586,23,8727.910453,32.01587465,12.02198809,0,1,159,285,9,NA
9587,23,8667.275711,15.53728786,-10.26142938,1,1,84,135,NA,NA
9588,23,8675.547495,22.59545889,-5.991078075,1,1,87,139,NA,NA
9588,23,8675.932615,12.81805459,19.37949054,1,1,88,130,NA,NA
9589,23,8658.474134,14.35659851,-35.13629967,1,1,66,134,NA,NA
9589,23,8647.829471,22.61178613,-4.549655947,1,1,68,137,NA,NA
9590,23,8645.481952,29.07606075,-15.46971311,1,1,86,138,NA,NA
9590,23,8671.430671,27.0596912,-28.52542859,1,1,89,140,NA,NA
9591,23,8715.39857,14.43068037,40.44188296,0,1,95,171,11,NA
9592,23,8726.802233,20.05232565,29.98095732,0,1,123,234,9,NA
9593,23.1,8671.429176,15.23463349,-17.66027238,1,1,87,133,NA,NA
9593,23.1,8623.86181,34.49106131,-47.27991291,1,1,74,144,NA,NA
9594,23.1,8653.747409,18.36509606,-32.19206745,1,1,67,136,NA,NA
9596,22.8,8667.149221,30.11789815,-19.47711064,1,1,90,143,NA,NA
9596,22.8,8681.258157,9.95725261,3.14827275,1,1,84,129,NA,NA
9600,22,8682.723425,14.99262798,-2.569951676,1,1,86,132,NA,NA
9600,22,8712.373524,19.18025822,31.1914694,0,1,101,178,1,NA
9604,21.9,8659.079663,21.79323022,-38.02007576,1,1,82,135,NA,NA
9604,21.9,8686.803629,12.21246119,-3.862483404,1,1,84,133,NA,NA
9604,21.9,8684.656432,34.1101169,16.75902996,1,1,107,187,NA,NA
9604,21.9,8727.030053,14.27948895,25.83641717,1,1,106,207,NA,NA
9605,22,8750.497513,16.12115484,41.0202343,0,1,125,273,66,NA
9610,24,8702.030081,14.53426876,-36.12854178,1,1,92,141,NA,NA
9610,24,8758.736982,10.94186448,41.28070113,0,1,98,236,77,NA
9612,23.7,8692.460772,9.998795762,-6.609765021,1,1,93,133,NA,NA
9612,23.7,8749.512066,28.45292818,29.20020018,1,1,167,308,NA,NA
9613,23.4,8733.514833,14.63195312,3.594465344,1,1,124,232,NA,NA
9614,23.1,8757.080586,22.50264256,33.78738414,0,1,136,282,67,NA
9614,23.1,8731.994323,29.60785204,-4.275244498,1,1,159,292,NA,NA
9615,23,8753.553711,26.95930069,40.99193842,0,1,162,302,18,NA
9617,23.4,8723.573365,32.07517416,49.84671974,1,1,147,281,NA,NA
9618,23.6,8640.716737,27.03115938,-49.03729146,0,1,70,139,13,NA
9619,23.9,8701.010177,12.38843449,5.259079859,1,1,91,137,NA,NA
9621,23.9,8668.69197,27.02552354,-28.25146059,1,1,90,140,NA,NA
9622,23.6,8743.863036,34.58213705,6.945465226,1,1,192,319,NA,NA
9623,23.4,8723.458609,20.35038347,24.56998967,1,1,114,223,NA,NA
9624,23.1,8788.002262,26.73229427,37.63775127,0,0,150,272,97,50
9626,23.1,8735.856269,11.57675347,33.0025669,1,1,118,234,NA,NA
9627,23.4,8651.403057,33.22796155,-33.83411241,0,1,94,144,1,NA
9627,23.4,8700.924949,18.29163134,-12.63846909,1,1,95,147,NA,NA
9627,23.4,8704.766437,8.411394828,-1.952398033,1,1,88,136,NA,NA
9628,23.6,8680.404602,17.37132637,-6.324632862,0,1,87,133,2,NA
9630,24,8738.892944,34.2993889,47.86819499,1,1,184,312,NA,NA
9631,23.9,8633.494109,27.08266468,-26.63731573,0,1,67,142,15,NA
9631,23.9,8702.64705,11.48963643,5.808794103,1,1,88,137,NA,NA
9634,23.2,8690.094312,34.5679031,-34.90836723,0,1,107,203,2,NA
9634,23.2,8699.951631,17.59811359,-8.260467532,1,1,96,145,NA,NA
9637,22.6,8661.792608,19.68686012,-37.84848494,0,1,86,133,6,NA
9638,22.3,8676.51786,31.17238453,-0.081521878,0,1,101,152,3,NA
9638,22.3,8778.852369,30.4558336,46.78977991,0,1,152,319,62,NA
9639,22.1,8709.897106,12.4458818,1.659247326,1,1,96,148,NA,NA
9640,22,8699.927161,12.76528738,-10.92074323,1,1,92,138,NA,NA
9640,22,8707.11819,13.31422087,16.86649325,1,1,93,145,NA,NA
9641,21.9,8771.498528,21.14448993,41.30035387,0,0,130,236,54,5
9641,21.9,8720.504438,19.65210704,39.19061855,1,1,108,209,NA,NA
9642,21.9,8755.310819,11.80758058,47.7275359,0,1,100,248,42,NA
9642,21.9,8655.848955,32.02810002,-25.05800533,1,1,94,145,NA,NA
9643,21.9,8663.854657,31.12976384,-44.34236952,1,1,91,145,NA,NA
9643,21.9,8753.905737,33.35619613,43.63544849,0,1,184,315,3,NA
9644,21.9,8682.35485,12.69932638,-12.66509278,1,1,85,129,NA,NA
9645,22,8740.178728,16.30443403,29.61214876,0,1,129,267,2,NA
9646,22.2,8738.450641,20.47227377,32.26847779,0,1,145,274,1,NA
9649,22.8,8661.251603,34.57636442,-28.01315945,1,1,92,152,NA,NA
9650,23,8685.611065,18.6904366,15.1276787,1,1,95,135,NA,NA
9651,23.1,8708.097553,25.89380022,1.919201226,1,1,107,201,NA,NA
9652,23.1,8652.444247,18.16659314,-49.17258699,1,1,68,137,NA,NA
9652,23.1,8751.625098,13.74366068,44.58387422,0,0,110,264,26,3
9652,23.1,8758.148728,31.88780156,42.79727382,0,1,178,311,26,NA
9653,23.1,8740.503927,19.94713748,15.4017725,0,1,143,281,6,NA
9654,23.1,8701.123189,21.19226298,24.13768445,1,1,97,155,NA,NA
9655,23,8711.894737,28.36899997,43.18838178,1,1,115,226,NA,NA
9657,22.6,8716.557176,21.15626791,41.80358564,1,1,106,205,NA,NA
9659,22.1,8740.728336,18.52540698,28.2119398,0,1,130,282,1,NA
9660,22,8693.963383,34.29953648,-44.81658374,1,1,114,210,NA,NA
9660,22,8674.612577,12.23368109,-25.06054321,1,1,86,131,NA,NA
9660,22,8671.878155,12.06547709,-34.11835278,0,1,83,131,1,NA
9661,22.1,8739.694749,16.42504934,39.91167813,1,1,126,265,NA,NA
9663,22.5,8657.260924,11.07738836,-39.18951475,0,1,61,136,6,NA
9663,22.5,8801.179045,33.61952342,35.049952330000004,0,0,170,367,66,15
9666,23.2,8721.112765,13.08757249,-16.78939839,1,1,96,188,NA,NA
9676,26.3,8776.363434,17.46768642,28.18364867,0,0,128,207,24,12
9681,26.8,8740.336908,31.52008473,17.4697004,1,1,179,310,NA,NA
9683,25.8,8722.71652,11.53049496,-7.300518034,1,1,96,187,NA,NA
9684,25.3,8758.495041,28.8541602,48.58396978,1,1,158,298,NA,NA
9685,25,8741.477965,18.28098353,-3.126783436,1,1,132,275,NA,NA
9685,25,8694.95198,25.15320293,3.231172124,0,1,102,161,16,NA
9686,24.9,8766.431562,9.962170319,32.99555483,0,1,104,206,7,NA
9689,24.9,8697.369048,15.26538659,-23.54542841,0,1,94,140,19,NA
9689,24.9,8732.196268,15.92842315,-22.06872406,1,1,124,234,NA,NA
9691,25.2,8720.022384,20.5999881,-0.610446464,1,1,109,210,NA,NA
9692,25.5,8798.171042,15.49298845,46.13539062,0,0,128,206,73,5
9693,25.8,8766.382073,32.6761009,-33.21293073,1,1,167,315,NA,NA
9693,25.8,8687.873858,20.96981381,-47.76347838,0,0,97,139,30,5
9693,25.8,8725.501145,8.107241189,-28.51609362,1,1,96,188,NA,NA
9695,26,8764.126504,10.95547687,12.71458024,1,1,108,217,NA,NA
9697,25.5,8724.745157,18.13252429,-23.43069296,1,1,114,214,NA,NA
9698,25,8800.579974,30.06584551,3.61764424,0,1,157,322,43,NA
9699,24.5,8739.488419,31.95055856,13.54957595,1,1,177,310,NA,NA
9699,24.5,8728.856553,11.74337401,-32.30426479,1,1,110,204,NA,NA
9699,24.5,8704.515953,33.65129148,-21.96877594,0,1,118,234,13,NA
9702,22.7,8723.21804,9.701763772,-48.80046034,0,1,97,179,4,NA
9703,22,8723.452496,26.9104199,-4.924628255,1,1,135,251,NA,NA
9703,22,8782.610829,19.0011617,10.80740031,0,1,133,206,6,NA
9703,22,8781.880192,11.99609642,24.44281706,0,1,121,197,8,NA
9704,21.4,8642.795434,34.94827121,-43.19980345,0,0,95,144,44,22
9705,21,8820.937005,17.54024432,43.58939654,0,0,139,291,65,8
9705,21,8769.263651,17.7171397,-12.53058582,1,1,121,221,NA,NA
9707,20.7,8778.357837,9.504885156,21.62599813,1,1,114,195,NA,NA
9709,20.9,8729.08276,9.148648624,-27.56637237,1,1,107,201,NA,NA
9711,21.2,8719.878324,24.06244077,-12.7815214,0,1,119,226,12,NA
9711,21.2,8768.447176,26.25042431,-11.04839733,1,1,143,278,NA,NA
9712,21.4,8796.393104,23.01127165,30.55726648,0,1,139,246,43,NA
9715,22,8805.121156,32.9407541,31.24435043,0,1,170,362,17,NA
9715,22,8741.335147,14.37961053,-26.54262844,1,1,125,253,NA,NA
9716,22.1,8765.873015,19.72441922,-14.27323939,1,1,127,242,NA,NA
9716,22.1,8731.658679,13.87540972,-47.82652631,1,1,120,221,NA,NA
9724,21.2,8808.705775,27.74573616,41.2310289,0,1,157,316,22,NA
9725,21,8800.205739,18.68663112,48.78430255,0,1,131,230,39,NA
9726,20.9,8729.469429,17.21670037,-7.383091073,0,1,118,226,12,NA
9728,20.9,8725.467987,15.61056442,-24.85463356,0,1,105,207,26,NA
9729,20.9,8717.142354,26.73683671,-28.27596751,0,1,120,231,33,NA
9730,21,8800.758224,34.76481215,31.59307465,1,1,173,376,NA,NA
9732,21.3,8707.209556,34.3134126,-36.02865331,0,1,128,250,43,NA
9733,21.6,8734.566942,9.119875105,-22.78322363,0,1,111,215,7,NA
