"","sim_number","oxcal_target","agreement_model","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"3703",1852,"TEB11583",108.8,1852,5625,27,20,1,11,5.78895767570194,1,0,1,137.5,283,0.5,0,0
"3704",1852,"TSB11649",108.8,1852,5625,27,20,1,11,5.78895767570194,1,1,1,123,255,0,0,0
"3705",1853,"TEB2892",89.25,1853,6591,65,28,1,20,10.0677495072535,1,1,1,56.5,95.5,0,0,0
"3706",1853,"TSB2980",89.25,1853,6591,65,28,1,20,10.0677495072535,1,1,1,54.5,104.5,0,0,0
"3707",1854,"TEB10012",117.1,1854,3937,160,19,1,10,24.9773364187805,1,0,1,88.5,183.5,3,0,0
"3708",1854,"TSB10138",117.1,1854,3937,160,19,1,10,24.9773364187805,1,1,1,128,214.5,0,0,0
"3709",1855,"TEB10501",99.5,1855,914,73,12,1,19,23.8247038967533,1,1,1,55,92,0,0,0
"3710",1855,"TSB10683",99.5,1855,914,73,12,1,19,23.8247038967533,1,0,1,60,110,21.5,0,0
"3711",1856,"TEB405",79.45,1856,6421,129,31,1,24,7.81081888384372,1,0,1,91,164.5,4,0,0
"3712",1856,"TSB437",79.45,1856,6421,129,31,1,24,7.81081888384372,1,1,1,80,189.5,0,0,0
"3713",1857,"TEB11941",101.95,1857,3888,49,21,1,22,21.8944771011083,1,1,1,59.5,119,0,0,0
"3714",1857,"TSB12106",101.95,1857,3888,49,21,1,22,21.8944771011083,1,1,1,90,174,0,0,0
"3715",1858,"TEB12019",96.15,1858,899,194,25,1,28,25.4673161857664,1,1,1,75,179.5,0,0,0
"3716",1858,"TSB12185",96.15,1858,899,194,25,1,28,25.4673161857664,1,1,1,173,359.5,0,0,0
"3717",1859,"TEB5052",97.85,1859,12085,164,34,1,29,20.2308709228316,1,1,1,68,137.5,0,0,0
"3718",1859,"TSB5134",97.85,1859,12085,164,34,1,29,20.2308709228316,1,1,1,78,184.5,0,0,0
"3719",1860,"TEB1678",103.4,1860,3490,68,9,1,26,23.9370235553079,1,1,1,65,123,0,0,0
"3720",1860,"TSB1787",103.4,1860,3490,68,9,1,26,23.9370235553079,1,1,1,56,106,0,0,0
"3721",1861,"TEB792",93,1861,10958,178,7,1,29,12.268568061647,1,1,1,43.5,90,0,0,0
"3722",1861,"TSB846",93,1861,10958,178,7,1,29,12.268568061647,1,1,1,51,111.5,0,0,0
"3723",1862,"TEB5249",119.65,1862,3862,26,15,1,31,19.0280745419026,1,0,1,116,238,5.5,0,0
"3724",1862,"TSB5276",119.65,1862,3862,26,15,1,31,19.0280745419026,1,1,1,87,215.5,0,0,0
"3725",1863,"TEB5359",86.9,1863,11421,68,34,1,11,18.8996686277441,1,0,1,39,78.5,7,0,0
"3726",1863,"TSB5406",86.9,1863,11421,68,34,1,11,18.8996686277441,1,1,1,48,128,0,0,0
"3727",1864,"TEB7402",88.55,1864,12289,152,16,1,11,13.9431848402703,1,1,1,46,115,0,0,0
"3728",1864,"TSB7563",88.55,1864,12289,152,16,1,11,13.9431848402703,1,1,1,50.5,100.5,0,0,0
"3729",1865,"TEB1223",96.35,1865,2725,191,27,1,29,15.2614624288739,1,0,1,64,163.5,51,0,0
"3730",1865,"TSB1401",96.35,1865,2725,191,27,1,29,15.2614624288739,1,1,1,36.5,88.5,0,0,0
"3731",1866,"TEB10968",77.75,1866,10994,119,7,1,10,4.79542322689272,1,0,1,167,330.5,45,0,0
"3732",1866,"TSB11117",77.75,1866,10994,119,7,1,10,4.79542322689272,1,1,1,164,355,0,0,0
"3733",1867,"TEB2405",70.95,1867,1423,100,8,1,30,12.4454038861233,1,1,1,83,140,0,0,0
"3734",1867,"TSB2523",70.95,1867,1423,100,8,1,30,12.4454038861233,1,1,1,60.5,184.5,0,0,0
"3735",1868,"TEB5665",144.45,1868,4721,49,13,1,14,4.61466958026821,1,1,1,35,61.5,0,0,0
"3736",1868,"TSB5692",144.45,1868,4721,49,13,1,14,4.61466958026821,1,1,1,36.5,69.5,0,0,0
"3737",1869,"TEB698",92,1869,329,95,9,1,11,6.46668909970182,1,1,1,31,60,0,0,0
"3738",1869,"TSB888",92,1869,329,95,9,1,11,6.46668909970182,1,0,1,41,108,47.5,0,0
"3739",1870,"TEB1838",76.7,1870,10501,92,24,1,17,12.1349826054885,1,1,1,27.5,52,0,0,0
